ID,coords
METRROTT0000002275851004,-14.655130536643695,1.8660476471082132,-14.522499464314079,1.8200411650934876
METRROTT0000002291957530,-14.705794824414756,1.9343486359475786,-14.553848113329268,1.9837910072425964,-14.449626778468298,1.9937803331855348
METRROTT0000002324178635,4.880221845332389,-6.567932872359404,4.634886675857292,-6.59061007859617
METRROTT0000002324178636,4.634886675857292,-6.59061007859617,4.452192582405989,-6.568634760061196
METRROTT0000002322434328,2.051387440364281,-7.547689578759347,1.9615196043448975,-7.550634607355797
METRROTT0000002322442671,3.844649761965254,-5.678802623338625,3.866557467496071,-5.803774586674096
METRROTT0000002322453821,6.162274238483305,-6.087461775054011,6.149795760149287,-6.074753978183469
METRROTT0000002324178634,4.915229884498916,-6.559621753404387,4.880221845332389,-6.567932872359404
METRROTT0000002324178633,5.028287703391556,-6.534602853203669,4.915229884498916,-6.559621753404387
METRROTT0000002322436314,3.93701032493031,-6.5337311229693125,3.958384830807743,-6.532065964312091
METRROTT0000002322445611,2.4664469331212024,-2.9420904514396433,2.450921848733485,-2.907383246166809
METRROTT0000002269833549,0.5367226290734197,-3.5066457778909133,0.464968116519382,-3.511744590703025
METRROTT0000002322441861,5.028287703391556,-6.534602853203669,5.492684561425408,-6.387918129547007
METRROTT0000002322431737,4.910417381587839,-6.54329109940851,4.915229884498916,-6.559621753404387
METRROTT0000002322446073,9.594339579033928,-7.804496300040408,9.425107152741452,-7.891547787540618
METRROTT0000002269768157,-8.2342629354682,1.2882044395940775,-8.21682702369664,1.2943709884840873
METRROTT0000002269758882,-1.0016584446932848,-3.038140000929525,-0.9969271391461066,-3.032953173145677
METRROTT0000002269821464,-10.04045336109719,-8.573132357789754,-10.010372387559338,-8.553383638156973
METRROTT0000002269783046,1.4180712552732542,8.842733734616191,1.537038652611785,8.896468126872998
METRROTT0000002269749766,1.1952358259697982,-8.620219502482733,1.1177394512280112,-8.915412779612343,1.0979597131752614,-9.12747964238672
METRROTT0000002269758911,-5.818420917753924,-2.975136862235409,-5.960850664283392,-3.026578922743434
METRROTT0000002269759322,1.6554592471825547,-2.8128990355479244,1.7984656294010308,-2.7950225150656047
METRROTT0000002269783318,1.7256828727059985,9.046605594732984,1.537038652611785,8.896468126872998
METRROTT0000002269755682,11.213750657079155,-5.184683735055574,11.252611645290292,-5.1868685829540215
METRROTT0000002269758585,3.8030760787433984,-3.2304643574702783,4.752579901433768,-3.6993229939157133
METRROTT0000002269768087,-8.307604274503413,1.263412131041705,-8.344818160839528,1.2500211141975193
METRROTT0000002269757184,-16.49999999999996,-4.094341660235039,-16.36225052651158,-4.101183460666849,-16.18081765228887,-4.08314119995575,-16.004418604428793,-4.046929831625277,-15.785000263912368,-3.972922042740726
METRROTT0000002269768102,-8.307604274503413,1.263412131041705,-8.2342629354682,1.2882044395940775
METRROTT0000002269780905,6.2990842017184665,7.690306162657355,5.898507487521499,7.553077049719596,5.833511355717741,7.565461381016824
METRROTT0000002269767613,-8.799253293084071,1.0277566932712827,-8.594681392559872,1.1309960943132042
METRROTT0000002285433118,13.081550937119047,-1.0581512772567627,13.121717301299977,-1.0465198784418281
METRROTT0000002269767726,14.56188873067503,-0.07591031066252182,15.516521389977314,0.7491219965843942,15.73666683420977,0.9195771437549293
METRROTT0000002269765118,13.284584025926382,-0.9697387653879657,13.246526127662863,-1.006900198973182,13.121717301299977,-1.0465198784418281
METRROTT0000002269753261,4.6361690631854575,-6.616285446937041,4.634886675857292,-6.59061007859617
METRROTT0000002269753700,5.492684561425408,-6.387918129547007,5.540332661567514,-6.369111138298619
METRROTT0000002269749121,-1.9914868632907423,-9.063452071992511,-1.8810882744479798,-9.043441634744168,-1.833176270755245,-9.019393211406468
METRROTT0000002269814505,-11.390135247957334,-0.4733632193228802,-11.415896857913735,-0.4853097876768577
METRROTT0000002269767922,-15.450161062056566,1.2683743268866252,-15.19418522496667,1.1329479191844425
METRROTT0000002269759061,-15.13369896442567,-2.822790842281839,-14.897043503201136,-3.0318444568756453,-14.811883760016999,-3.1265231975440635
METRROTT0000002269757161,-15.767782542732894,-3.9815002502106,-16.00932821639175,-4.065642866579055,-16.21323161424586,-4.10334433551586
METRROTT0000002269821465,-10.232708106957814,-8.73133838973313,-10.04045336109719,-8.573132357789754
METRROTT0000002269751338,9.425107152741452,-7.891547787540618,9.413794381495421,-7.898365295214729
METRROTT0000002269755367,-5.295465335007603,-5.283684627298776,-5.402135529310037,-5.349080812814912
METRROTT0000002269764762,3.8713773791405726,-0.0929804051226709,3.7622670232786555,-0.06455854956826677
METRROTT0000002269769835,-14.449626778468298,1.9937803331855348,-14.182971394437496,1.986125173827404,-14.128674243242138,1.9961742475381719
METRROTT0000002269758601,0.5643868209127492,-3.20872996648377,0.6144920811590076,-3.195462696260697
METRROTT0000002269759193,-0.9969271391461066,-3.032953173145677,-0.9167215389746726,-2.863170432696158
METRROTT0000002269750949,-2.1054883128373523,-7.945755505640574,-1.9370272907033108,-7.9440386955170785
METRROTT0000002269758861,-0.9273361737437713,-3.072552483552022,-1.0016584446932848,-3.038140000929525
METRROTT0000002269755169,3.731612307850692,-5.4348879044970655,3.8070061962506685,-5.546322298641051
METRROTT0000002269768328,-8.0275527870573,1.3488509727883318,-8.21682702369664,1.2943709884840873
METRROTT0000002269758813,2.450921848733485,-2.907383246166809,2.423605524502785,-2.9099230673958014
METRROTT0000002269757389,5.338930935162226,-3.9865805089705537,5.706459176554326,-4.166576644347785
METRROTT0000002269758552,0.6413138094970298,-3.22472829012319,0.6624249015762089,-3.2541008039170882
METRROTT0000002269757827,4.752579901433768,-3.6993229939157133,5.227323528842865,-3.9321567566614264
METRROTT0000002269759371,1.7984656294010308,-2.7950225150656047,1.8347866828130681,-2.784564655041922,1.841237370889509,-2.7641781971614168
METRROTT0000002269753981,1.7773845247246776,-6.1603105263455635,1.7567766576065889,-6.248199014447377
METRROTT0000002269757134,5.706459176554326,-4.166576644347785,5.845332342605157,-4.234297279490063
METRROTT0000002269767037,-8.83815660297495,0.8835933536481697,-8.860030444692368,0.8049219162566655
METRROTT0000002269751552,-13.324430851915338,-7.49585934956318,-13.343256736314911,-7.617124282969233
METRROTT0000002269758553,-0.5248329920572694,-3.215209961159481,-0.5280774823403652,-3.2199477099831264
METRROTT0000002269753393,3.958384830807743,-6.532065964312091,4.108304979819034,-6.528250730160871
METRROTT0000002269753465,4.874281045515092,-6.503029777764318,4.653887227090924,-6.525609527679619,4.523296458730198,-6.4968489433208845
METRROTT0000002269766817,-9.150108600813502,0.7994628551521903,-9.161963634506513,0.6384939732580266
METRROTT0000002269758635,0.8291359431701099,-3.179702615539244,0.7701444794160166,-3.2205591502761046
METRROTT0000002269758570,0.507213269473291,-3.200577747394124,0.5643868209127492,-3.20872996648377
METRROTT0000002269753402,4.910417381587839,-6.54329109940851,4.910196602820084,-6.504100784557201
METRROTT0000002269759490,-6.49922749783158,-2.657835666205052,-6.490518356877679,-2.6408450609263383
METRROTT0000002269751679,2.1665028185876194,-7.552023244883593,2.1158755135996237,-7.545918021978128
METRROTT0000002269752067,1.8289679998327129,-7.553073725400735,1.880918847919835,-7.406892999229099,2.058775848427775,-7.332138696409002
METRROTT0000002269759259,0.7959097415663001,-2.8411762686704938,0.8582653990106365,-2.9242150050371865
METRROTT0000002269758181,5.635601140200677,-3.495462259596203,5.616058380603367,-3.5011368017466453
METRROTT0000002269753217,4.623451855505173,-6.645070337605227,4.6361690631854575,-6.616285446937041
METRROTT0000002269757660,3.0171956793979433,-3.8052862676160775,3.0402856253527846,-3.9500928467170096
METRROTT0000002269768970,-11.689376910586528,1.6054501278865858,-11.654121128514157,1.4817772093819483
