ID,degre
METRROTT0000002269757462,2
METRROTT0000002269761101,3
METRROTT0000002269768323,3
METRROTT0000002269825027,2
METRROTT0000002269780710,2
METRROTT0000002269783561,5
METRROTT0000002269775339,2
METRROTT0000002269778546,2
METRROTT0000002269756367,3
METRROTT0000002269770946,4
METRROTT0000002269775359,2
METRROTT0000002269765567,3
METRROTT0000002269750948,2
METRROTT0000002269760709,2
METRROTT0000002269765862,2
METRROTT0000002269768407,2
METRROTT0000002269764887,2
METRROTT0000002269750000,2
METRROTT0000002269755059,2
METRROTT0000002269762675,2
METRROTT0000002269764952,2
METRROTT0000002269775991,2
METRROTT0000002269778092,2
METRROTT0000002269779865,2
METRROTT0000002269775389,2
METRROTT0000002269778541,2
METRROTT0000002269761705,2
METRROTT0000002269758293,2
METRROTT0000002269777720,2
METRROTT0000002269779210,2
METRROTT0000002269768764,2
METRROTT0000002269780430,3
METRROTT0000002269771294,2
METRROTT0000002269781838,2
METRROTT0000002269749499,5
METRROTT0000002269762124,2
METRROTT0000002269768967,2
METRROTT0000002269772730,2
METRROTT0000002269772750,3
METRROTT0000002269764829,2
METRROTT0000002269765151,2
METRROTT0000002269814143,2
METRROTT0000002269761112,3
METRROTT0000002269771604,3
METRROTT0000002269772736,2
METRROTT0000002269764427,2
METRROTT0000002269749711,2
METRROTT0000002269751592,2
METRROTT0000002269751792,2
METRROTT0000002269754149,2
METRROTT0000002269752322,2
METRROTT0000002269752816,3
METRROTT0000002269753741,2
METRROTT0000002269754479,2
METRROTT0000002269762557,2
METRROTT0000002269756690,2
METRROTT0000002269756221,2
METRROTT0000002269757449,2
METRROTT0000002269757677,2
METRROTT0000002269760735,2
METRROTT0000002269758090,2
METRROTT0000002269758530,2
METRROTT0000002269758849,2
METRROTT0000002269759003,2
METRROTT0000002269759352,2
METRROTT0000002269759545,2
METRROTT0000002269759602,2
METRROTT0000002269759712,3
METRROTT0000002269760350,4
METRROTT0000002269760863,2
METRROTT0000002269761449,2
METRROTT0000002269761788,2
METRROTT0000002269762118,2
METRROTT0000002269762727,2
METRROTT0000002269762911,2
METRROTT0000002269763265,2
METRROTT0000002269764042,3
METRROTT0000002269764085,2
METRROTT0000002269764182,2
METRROTT0000002269764830,2
METRROTT0000002269764967,2
METRROTT0000002269765059,2
METRROTT0000002269765232,2
METRROTT0000002269765378,2
METRROTT0000002269765663,2
METRROTT0000002269766646,2
METRROTT0000002269766723,2
METRROTT0000002269767830,2
METRROTT0000002269770786,2
METRROTT0000002269768589,2
METRROTT0000002269768580,2
METRROTT0000002269769318,2
METRROTT0000002269769799,2
METRROTT0000002269769974,3
METRROTT0000002269770317,3
METRROTT0000002269770598,2
METRROTT0000002269771527,2
METRROTT0000002269771648,3
METRROTT0000002269771978,2
METRROTT0000002269772897,2
METRROTT0000002269773472,2
METRROTT0000002269773933,2
METRROTT0000002269774179,3
METRROTT0000002269774500,2
METRROTT0000002269774800,2
METRROTT0000002269775158,2
METRROTT0000002269775199,2
METRROTT0000002269775761,3
METRROTT0000002269775938,2
METRROTT0000002269776845,3
METRROTT0000002269777412,2
METRROTT0000002269777689,3
METRROTT0000002269780090,2
METRROTT0000002269780441,2
METRROTT0000002269780694,3
METRROTT0000002269781071,2
METRROTT0000002269781257,2
METRROTT0000002269781578,2
METRROTT0000002269781802,2
METRROTT0000002269782282,3
METRROTT0000002269783387,2
METRROTT0000002269814048,2
METRROTT0000002269814927,2
METRROTT0000002269774117,2
METRROTT0000002269755503,2
METRROTT0000002269764745,2
METRROTT0000002269766535,2
METRROTT0000002269755017,3
METRROTT0000002269763301,2
METRROTT0000002269762625,2
METRROTT0000002269760893,2
METRROTT0000002269783430,2
METRROTT0000002269757324,2
METRROTT0000002269768979,2
METRROTT0000002269771154,2
METRROTT0000002269753943,3
METRROTT0000002269777139,2
METRROTT0000002269760370,5
METRROTT0000002269763029,2
METRROTT0000002269775638,2
METRROTT0000002269774298,2
METRROTT0000002269755727,6
METRROTT0000002269772406,2
METRROTT0000002269760046,3
METRROTT0000002269763920,3
METRROTT0000002269767426,2
METRROTT0000002269760892,2
METRROTT0000002269772405,2
METRROTT0000002269774049,2
METRROTT0000002269770196,2
METRROTT0000002269768316,2
METRROTT0000002269757763,2
METRROTT0000002269784049,3
METRROTT0000002269752566,2
METRROTT0000002269774311,3
METRROTT0000002269765404,2
METRROTT0000002269772820,2
METRROTT0000002269757347,2
METRROTT0000002269769954,2
METRROTT0000002269761495,2
METRROTT0000002269759205,2
METRROTT0000002269766876,2
METRROTT0000002269779738,4
METRROTT0000002269782818,2
METRROTT0000002269750381,2
METRROTT0000002269761397,2
METRROTT0000002269778586,3
METRROTT0000002269783661,2
METRROTT0000002269780184,4
METRROTT0000002322451989,2
METRROTT0000002269750619,2
METRROTT0000002269761645,3
METRROTT0000002269763325,2
METRROTT0000002269772596,2
METRROTT0000002269776548,2
METRROTT0000002269757744,2
METRROTT0000002269766163,2
METRROTT0000002269774158,2
METRROTT0000002269759024,2
METRROTT0000002269765230,2
METRROTT0000002269749012,3
METRROTT0000002269781981,2
METRROTT0000002269764419,2
METRROTT0000002269753948,4
METRROTT0000002269754880,2
METRROTT0000002285436745,3
METRROTT0000002269748952,4
METRROTT0000002269757341,5
METRROTT0000002269780978,4
METRROTT0000002269765032,3
METRROTT0000002269814077,2
METRROTT0000002269762988,2
METRROTT0000002269745754,2
METRROTT0000002269763892,2
METRROTT0000002285650586,4
METRROTT0000002269777441,2
METRROTT0000002269763648,2
METRROTT0000002269768158,2
METRROTT0000002269757270,2
METRROTT0000002269754093,2
METRROTT0000002269763468,2
METRROTT0000002269749132,2
METRROTT0000002269749902,2
METRROTT0000002269749903,2
METRROTT0000002269749907,2
METRROTT0000002269763491,3
METRROTT0000002269753829,2
METRROTT0000002269768062,2
METRROTT0000002269754752,3
METRROTT0000002269755514,2
METRROTT0000002269755505,3
METRROTT0000002269756142,3
METRROTT0000002269757108,3
METRROTT0000002269756724,2
METRROTT0000002269757834,3
METRROTT0000002269759104,2
METRROTT0000002269759263,4
METRROTT0000002269759433,2
METRROTT0000002269763008,2
METRROTT0000002269761035,2
METRROTT0000002269761110,2
METRROTT0000002269761170,2
METRROTT0000002269761245,2
METRROTT0000002269761631,2
METRROTT0000002269762014,2
METRROTT0000002269762397,3
METRROTT0000002269763330,2
METRROTT0000002269763447,2
METRROTT0000002269763796,2
METRROTT0000002269764243,2
METRROTT0000002269766349,2
METRROTT0000002269767391,3
METRROTT0000002269767673,2
METRROTT0000002269767961,2
METRROTT0000002269768618,2
METRROTT0000002269768329,2
METRROTT0000002269768488,2
METRROTT0000002269768557,2
METRROTT0000002269768667,2
METRROTT0000002269769019,2
METRROTT0000002269769275,2
METRROTT0000002269769153,2
METRROTT0000002269769635,2
METRROTT0000002269769942,5
METRROTT0000002269770222,2
METRROTT0000002269770284,2
METRROTT0000002269771331,2
METRROTT0000002269771329,2
METRROTT0000002269772015,2
METRROTT0000002269772360,2
METRROTT0000002269773160,2
METRROTT0000002269773339,2
METRROTT0000002269773386,2
METRROTT0000002269773877,2
METRROTT0000002269774094,2
METRROTT0000002269774933,2
METRROTT0000002269775442,2
METRROTT0000002269775615,2
METRROTT0000002269776166,2
METRROTT0000002269776421,2
METRROTT0000002269776706,2
METRROTT0000002269777707,2
METRROTT0000002269778760,2
METRROTT0000002269780809,2
METRROTT0000002269781089,2
METRROTT0000002269782982,2
METRROTT0000002322433612,3
METRROTT0000002322442534,2
METRROTT0000002269758206,2
METRROTT0000002269759092,3
METRROTT0000002269758201,2
METRROTT0000002269773623,2
METRROTT0000002269753241,2
METRROTT0000002330829769,3
METRROTT0000002269758051,2
METRROTT0000002269757923,2
METRROTT0000002269779017,4
METRROTT0000002269768344,2
METRROTT0000002269764077,5
METRROTT0000002269752517,2
METRROTT0000002269778403,2
METRROTT0000002269777109,2
METRROTT0000002269764281,2
METRROTT0000002269769033,2
METRROTT0000002269755306,3
METRROTT0000002269761498,2
METRROTT0000002269762685,2
METRROTT0000002269754820,2
METRROTT0000002269752359,2
METRROTT0000002330829745,2
METRROTT0000002269760458,4
METRROTT0000002269755359,2
METRROTT0000002269776751,2
METRROTT0000002269775379,2
METRROTT0000002269749564,2
METRROTT0000002269781607,2
METRROTT0000002269769816,2
METRROTT0000002269772310,4
METRROTT0000002269773960,3
METRROTT0000002269775065,3
METRROTT0000002269814016,2
METRROTT0000002269767882,2
METRROTT0000002269773412,2
METRROTT0000002269779509,2
METRROTT0000002269762957,2
METRROTT0000002269752608,2
METRROTT0000002269769340,2
METRROTT0000002269762364,2
METRROTT0000002269767207,2
METRROTT0000002269764165,2
METRROTT0000002269782396,2
METRROTT0000002269764971,2
METRROTT0000002269759929,2
METRROTT0000002285446402,4
METRROTT0000002269756952,2
METRROTT0000002269759314,2
METRROTT0000002324178671,2
METRROTT0000002330829779,2
METRROTT0000002269753344,2
METRROTT0000002269761843,2
METRROTT0000002269763071,3
METRROTT0000002269763736,2
METRROTT0000002269773920,4
METRROTT0000002269755177,2
METRROTT0000002269780639,2
METRROTT0000002269756210,2
METRROTT0000002269753928,2
METRROTT0000002269752583,2
METRROTT0000002269759506,2
METRROTT0000002269759842,2
METRROTT0000002269755545,4
METRROTT0000002269751086,2
METRROTT0000002269754865,2
METRROTT0000002269755461,2
METRROTT0000002269757600,2
METRROTT0000002269757510,2
METRROTT0000002269767761,2
METRROTT0000002269780539,2
METRROTT0000002269753832,3
METRROTT0000002269755238,2
METRROTT0000002269758724,16
METRROTT0000002269765241,3
METRROTT0000002269759443,2
METRROTT0000002269781457,2
METRROTT0000002269756074,2
METRROTT0000002269753024,2
METRROTT0000002269748798,3
METRROTT0000002269756246,2
METRROTT0000002269750194,2
METRROTT0000002269751544,2
METRROTT0000002269754734,2
METRROTT0000002269755377,3
METRROTT0000002269756554,2
METRROTT0000002269756943,2
METRROTT0000002269757044,2
METRROTT0000002269757531,2
METRROTT0000002269758998,4
METRROTT0000002269761388,2
METRROTT0000002269759878,2
METRROTT0000002269761289,3
METRROTT0000002269760679,2
METRROTT0000002269761165,2
METRROTT0000002269762035,2
METRROTT0000002269762972,2
METRROTT0000002269763463,2
METRROTT0000002269767228,2
METRROTT0000002269765684,2
METRROTT0000002269765754,2
METRROTT0000002269768091,2
METRROTT0000002269768178,2
METRROTT0000002269768973,3
METRROTT0000002269771190,4
METRROTT0000002269771822,3
METRROTT0000002269772812,2
METRROTT0000002269773260,2
METRROTT0000002269773336,2
METRROTT0000002269773378,2
METRROTT0000002269774680,2
METRROTT0000002269774903,2
METRROTT0000002269775349,2
METRROTT0000002269775559,2
METRROTT0000002269775997,2
METRROTT0000002269781100,2
METRROTT0000002269777002,3
METRROTT0000002269777598,3
METRROTT0000002269777725,2
METRROTT0000002269778554,3
METRROTT0000002269778847,2
METRROTT0000002269778905,2
METRROTT0000002269779200,2
METRROTT0000002269779673,4
METRROTT0000002269779992,2
METRROTT0000002269782458,2
METRROTT0000002269782755,2
METRROTT0000002269784202,2
METRROTT0000002269759232,3
METRROTT0000002269758920,2
METRROTT0000002269779521,2
METRROTT0000002269753163,2
METRROTT0000002328989202,2
METRROTT0000002269761511,2
METRROTT0000002269771555,3
METRROTT0000002269765262,3
METRROTT0000002269765283,2
METRROTT0000002269755894,2
METRROTT0000002269736318,2
METRROTT0000002269761187,2
METRROTT0000002269766782,2
METRROTT0000002269758587,3
METRROTT0000002269775788,2
METRROTT0000002269776130,2
METRROTT0000002269756067,2
METRROTT0000002269756601,2
METRROTT0000002269771334,2
METRROTT0000002269773385,3
METRROTT0000002269756428,2
METRROTT0000002269763271,3
METRROTT0000002269761869,2
METRROTT0000002269771732,6
METRROTT0000002269782531,2
METRROTT0000002269759806,3
METRROTT0000002269759191,2
METRROTT0000002269778078,2
METRROTT0000002269761371,2
METRROTT0000002269753904,2
METRROTT0000002269760791,2
METRROTT0000002269769476,2
METRROTT0000002269768031,2
METRROTT0000002269761826,3
METRROTT0000002269765239,2
METRROTT0000002269755840,2
METRROTT0000002269763647,2
METRROTT0000002269764526,3
METRROTT0000002322442967,2
METRROTT0000002269759637,3
METRROTT0000002269783628,4
METRROTT0000002269764514,4
METRROTT0000002269755393,2
METRROTT0000002269775209,3
METRROTT0000002269770185,4
METRROTT0000002269814395,2
METRROTT0000002269763087,3
METRROTT0000002269762606,2
METRROTT0000002269768893,2
METRROTT0000002269754129,2
METRROTT0000002269776164,2
METRROTT0000002269764628,3
METRROTT0000002269778220,2
METRROTT0000002324178645,2
METRROTT0000002269766400,2
METRROTT0000002269769345,4
METRROTT0000002285415738,2
METRROTT0000002269782594,2
METRROTT0000002269815303,2
METRROTT0000002269777771,2
METRROTT0000002269757922,2
METRROTT0000002269754696,2
METRROTT0000002269753655,2
METRROTT0000002269766199,3
METRROTT0000002269750013,2
METRROTT0000002269774210,2
METRROTT0000002269753891,3
METRROTT0000002269758309,9
METRROTT0000002269779100,5
METRROTT0000002269751641,2
METRROTT0000002269772554,2
METRROTT0000002269783450,2
METRROTT0000002269764144,2
METRROTT0000002269814534,2
METRROTT0000002269750578,2
METRROTT0000002269751522,2
METRROTT0000002269761610,2
METRROTT0000002269769172,2
METRROTT0000002269767274,2
METRROTT0000002269762063,2
METRROTT0000002269767596,2
METRROTT0000002269762706,2
METRROTT0000002269784264,3
METRROTT0000002269769293,2
METRROTT0000002269748842,3
METRROTT0000002269781373,2
METRROTT0000002285419944,6
METRROTT0000002269751541,3
METRROTT0000002269753100,2
METRROTT0000002269756908,2
METRROTT0000002269779734,2
METRROTT0000002269755789,2
METRROTT0000002269750928,2
METRROTT0000002269761479,2
METRROTT0000002269752558,2
METRROTT0000002269752778,2
METRROTT0000002269754268,2
METRROTT0000002269755374,2
METRROTT0000002269755478,2
METRROTT0000002269755878,2
METRROTT0000002269765127,2
METRROTT0000002269762472,2
METRROTT0000002269758948,3
METRROTT0000002269760629,2
METRROTT0000002269760970,2
METRROTT0000002269761602,2
METRROTT0000002269762177,2
METRROTT0000002269762762,2
METRROTT0000002269763288,2
METRROTT0000002269763751,2
METRROTT0000002269764195,2
METRROTT0000002269764677,2
METRROTT0000002269765193,2
METRROTT0000002269765277,2
METRROTT0000002269767337,2
METRROTT0000002269768640,2
METRROTT0000002269768859,2
METRROTT0000002269769057,2
METRROTT0000002269769439,2
METRROTT0000002269769643,2
METRROTT0000002269770923,2
METRROTT0000002269772353,3
METRROTT0000002269772359,2
METRROTT0000002269772479,2
METRROTT0000002269773107,2
METRROTT0000002269773596,2
METRROTT0000002269774813,2
METRROTT0000002269777046,2
METRROTT0000002269777543,3
METRROTT0000002269777713,3
METRROTT0000002269778396,2
METRROTT0000002269779867,3
METRROTT0000002269780727,2
METRROTT0000002269782246,2
METRROTT0000002269782277,2
METRROTT0000002269782601,2
METRROTT0000002269782775,4
METRROTT0000002269782993,3
METRROTT0000002269783020,3
METRROTT0000002269814816,2
METRROTT0000002269766801,2
METRROTT0000002269769257,4
METRROTT0000002269759298,2
METRROTT0000002269814571,2
METRROTT0000002269762279,2
METRROTT0000002269753609,2
METRROTT0000002269769769,2
METRROTT0000002269763996,2
METRROTT0000002269771302,2
METRROTT0000002269769728,2
METRROTT0000002269777603,2
METRROTT0000002269756448,3
METRROTT0000002269772367,2
METRROTT0000002269762747,2
METRROTT0000002269765905,2
METRROTT0000002269756692,2
METRROTT0000002269752734,2
METRROTT0000002269761485,2
METRROTT0000002269766485,2
METRROTT0000002269783216,2
METRROTT0000002269758806,2
METRROTT0000002269783299,2
METRROTT0000002269755476,2
METRROTT0000002269765590,2
METRROTT0000002269749644,2
METRROTT0000002269763302,2
METRROTT0000002269754546,2
METRROTT0000002269768986,2
METRROTT0000002269749504,2
METRROTT0000002269761842,2
METRROTT0000002269758907,2
METRROTT0000002269751839,2
METRROTT0000002269779913,4
METRROTT0000002269758845,2
METRROTT0000002269778529,2
METRROTT0000002269750650,3
METRROTT0000002269751926,4
METRROTT0000002269773420,2
METRROTT0000002269763995,4
METRROTT0000002269769774,2
METRROTT0000002269771723,4
METRROTT0000002269755077,2
METRROTT0000002269763678,2
METRROTT0000002269759442,2
METRROTT0000002269771572,2
METRROTT0000002269780157,2
METRROTT0000002269764589,2
METRROTT0000002269756333,2
METRROTT0000002269757356,2
METRROTT0000002269756294,2
METRROTT0000002269755225,2
METRROTT0000002269760017,5
METRROTT0000002269782953,2
METRROTT0000002291965714,2
METRROTT0000002269777345,3
METRROTT0000002269755557,2
METRROTT0000002269764107,2
METRROTT0000002275851034,3
METRROTT0000002275851042,5
METRROTT0000002269776768,2
METRROTT0000002269814014,2
METRROTT0000002269751126,2
METRROTT0000002269759507,2
METRROTT0000002269754671,2
METRROTT0000002269758356,2
METRROTT0000002269762907,2
METRROTT0000002269778886,2
METRROTT0000002269756961,3
METRROTT0000002269764073,4
METRROTT0000002269783751,5
METRROTT0000002269782434,3
METRROTT0000002269781897,2
METRROTT0000002269782668,2
METRROTT0000002269773609,2
METRROTT0000002269754638,2
METRROTT0000002269750374,3
METRROTT0000002269752791,2
METRROTT0000002269754730,2
METRROTT0000002269756670,2
METRROTT0000002269760378,2
METRROTT0000002269758008,2
METRROTT0000002269762944,2
METRROTT0000002269758692,2
METRROTT0000002269759116,3
METRROTT0000002269760188,2
METRROTT0000002269760262,2
METRROTT0000002269760836,2
METRROTT0000002269760844,3
METRROTT0000002269772145,2
METRROTT0000002269761554,2
METRROTT0000002269761478,2
METRROTT0000002269762003,2
METRROTT0000002269762579,2
METRROTT0000002269762381,2
METRROTT0000002269761026,2
METRROTT0000002269763737,3
METRROTT0000002269764113,2
METRROTT0000002269764197,2
METRROTT0000002269764370,2
METRROTT0000002269765071,2
METRROTT0000002269765090,2
METRROTT0000002269765093,2
METRROTT0000002269765298,2
METRROTT0000002269765544,2
METRROTT0000002269765705,2
METRROTT0000002269766948,2
METRROTT0000002269769101,2
METRROTT0000002269769666,2
METRROTT0000002269769478,2
METRROTT0000002269769661,2
METRROTT0000002269770125,2
METRROTT0000002269770255,4
METRROTT0000002269770364,2
METRROTT0000002269769829,2
METRROTT0000002269770667,2
METRROTT0000002269770644,4
METRROTT0000002269771634,2
METRROTT0000002269771768,2
METRROTT0000002269772059,4
METRROTT0000002269772126,2
METRROTT0000002269773741,2
METRROTT0000002269774809,5
METRROTT0000002269774938,3
METRROTT0000002269775432,2
METRROTT0000002269775672,2
METRROTT0000002269777125,3
METRROTT0000002269776408,2
METRROTT0000002269776625,2
METRROTT0000002269776804,3
METRROTT0000002269776789,2
METRROTT0000002269776853,2
METRROTT0000002269779201,2
METRROTT0000002269779287,2
METRROTT0000002269781506,2
METRROTT0000002269780859,2
METRROTT0000002269781244,2
METRROTT0000002269781305,3
METRROTT0000002269781814,2
METRROTT0000002269782667,4
METRROTT0000002269783312,2
METRROTT0000002269784070,2
METRROTT0000002269814841,2
METRROTT0000002269766747,2
METRROTT0000002269752179,2
METRROTT0000002324178661,4
METRROTT0000002328961045,2
METRROTT0000002269774080,2
METRROTT0000002269763136,2
METRROTT0000002269757838,2
METRROTT0000002269770784,2
METRROTT0000002269765406,2
METRROTT0000002269767624,2
METRROTT0000002285650591,2
METRROTT0000002269779117,2
METRROTT0000002269778169,2
METRROTT0000002269751032,2
METRROTT0000002269777110,2
METRROTT0000002269752078,2
METRROTT0000002269753025,2
METRROTT0000002269758342,3
METRROTT0000002269763416,2
METRROTT0000002269765767,3
METRROTT0000002269776202,2
METRROTT0000002269750414,2
METRROTT0000002269776949,4
METRROTT0000002269767403,2
METRROTT0000002269780855,2
METRROTT0000002269773468,2
METRROTT0000002269772816,2
METRROTT0000002269772949,2
METRROTT0000002269757483,2
METRROTT0000002269781821,2
METRROTT0000002269764922,2
METRROTT0000002269765670,2
METRROTT0000002269769118,2
METRROTT0000002269768726,2
METRROTT0000002269758884,2
METRROTT0000002269764885,2
METRROTT0000002269766355,3
METRROTT0000002269765623,2
METRROTT0000002269757264,2
METRROTT0000002269760614,2
METRROTT0000002269757620,2
METRROTT0000002269779872,2
METRROTT0000002269764070,3
METRROTT0000002275850779,2
METRROTT0000002269754489,2
METRROTT0000002269759005,2
METRROTT0000002269760260,2
METRROTT0000002269767119,2
METRROTT0000002269774027,2
METRROTT0000002269775083,2
METRROTT0000002269760968,2
METRROTT0000002269772982,2
METRROTT0000002269777749,2
METRROTT0000002269778319,2
METRROTT0000002269765336,2
METRROTT0000002269782730,2
METRROTT0000002269814568,2
METRROTT0000002269757143,2
METRROTT0000002269753914,2
METRROTT0000002269757174,2
METRROTT0000002269814218,2
METRROTT0000002269771245,2
METRROTT0000002269751406,2
METRROTT0000002269774207,3
METRROTT0000002269753880,2
METRROTT0000002269763602,2
METRROTT0000002269771222,2
METRROTT0000002269772693,2
METRROTT0000002269751460,2
METRROTT0000002269754651,2
METRROTT0000002269756300,2
METRROTT0000002269757430,2
METRROTT0000002322437432,2
METRROTT0000002269749599,2
METRROTT0000002269782604,2
METRROTT0000002269814266,2
METRROTT0000002269765668,2
METRROTT0000002269775944,2
METRROTT0000002269750249,2
METRROTT0000002269751030,2
METRROTT0000002269751585,3
METRROTT0000002269751829,2
METRROTT0000002269763397,2
METRROTT0000002269751928,2
METRROTT0000002269752004,2
METRROTT0000002269752073,2
METRROTT0000002269753482,2
METRROTT0000002269754753,4
METRROTT0000002269755263,2
METRROTT0000002269755819,3
METRROTT0000002269755853,2
METRROTT0000002269756223,2
METRROTT0000002269757163,2
METRROTT0000002269757688,2
METRROTT0000002269758285,2
METRROTT0000002269759614,2
METRROTT0000002269760330,2
METRROTT0000002269765559,2
METRROTT0000002269760793,2
METRROTT0000002269760980,2
METRROTT0000002269761938,2
METRROTT0000002269762000,2
METRROTT0000002269761996,2
METRROTT0000002269771242,2
METRROTT0000002269763597,2
METRROTT0000002269763722,2
METRROTT0000002269763738,2
METRROTT0000002269763887,2
METRROTT0000002269764494,2
METRROTT0000002269765135,2
METRROTT0000002269767173,2
METRROTT0000002269768057,2
METRROTT0000002269775543,2
METRROTT0000002269768443,2
METRROTT0000002269768534,2
METRROTT0000002269769403,2
METRROTT0000002269769910,2
METRROTT0000002269771665,2
METRROTT0000002269772947,3
METRROTT0000002269773232,2
METRROTT0000002269774363,2
METRROTT0000002269774537,2
METRROTT0000002269774747,2
METRROTT0000002269774757,2
METRROTT0000002269777621,2
METRROTT0000002269774929,2
METRROTT0000002269774259,4
METRROTT0000002269777092,5
METRROTT0000002269779495,2
METRROTT0000002269779753,2
METRROTT0000002269781140,4
METRROTT0000002269781267,2
METRROTT0000002269783114,2
METRROTT0000002269783342,2
METRROTT0000002269784648,5
METRROTT0000002269824705,2
METRROTT0000002269770971,3
METRROTT0000002269775437,2
METRROTT0000002269761557,2
METRROTT0000002269761280,2
METRROTT0000002330829857,2
METRROTT0000002269763451,2
METRROTT0000002269753489,2
METRROTT0000002269758732,2
METRROTT0000002269768028,2
METRROTT0000002269765464,2
METRROTT0000002269762768,2
METRROTT0000002269751087,2
METRROTT0000002269779481,2
METRROTT0000002269772381,2
METRROTT0000002269750392,2
METRROTT0000002269768258,2
METRROTT0000002269772385,2
METRROTT0000002269755845,3
METRROTT0000002269773601,2
METRROTT0000002269775254,2
METRROTT0000002269775231,2
METRROTT0000002269755700,2
METRROTT0000002269750609,2
METRROTT0000002269759422,2
METRROTT0000002269775847,4
METRROTT0000002269775284,2
METRROTT0000002269773562,2
METRROTT0000002269756217,3
METRROTT0000002269758514,2
METRROTT0000002269758579,2
METRROTT0000002269770118,2
METRROTT0000002269758346,2
METRROTT0000002269780340,2
METRROTT0000002269768382,2
METRROTT0000002269756572,2
METRROTT0000002269763840,2
METRROTT0000002269752556,2
METRROTT0000002269760579,2
METRROTT0000002269759905,2
METRROTT0000002269784263,2
METRROTT0000002269754550,2
METRROTT0000002269782770,7
METRROTT0000002269755192,2
METRROTT0000002269768863,3
METRROTT0000002269749226,3
METRROTT0000002269753523,6
METRROTT0000002269777443,2
METRROTT0000002269760288,2
METRROTT0000002269750444,2
METRROTT0000002269755244,2
METRROTT0000002269757797,2
METRROTT0000002269759071,2
METRROTT0000002269766065,2
METRROTT0000002269779122,2
METRROTT0000002269778804,2
METRROTT0000002269752666,4
METRROTT0000002269751437,2
METRROTT0000002269758841,2
METRROTT0000002269759000,2
METRROTT0000002269687919,2
METRROTT0000002269758722,2
METRROTT0000002269749324,4
METRROTT0000002269749875,4
METRROTT0000002269750130,2
METRROTT0000002269750280,2
METRROTT0000002269751607,2
METRROTT0000002269751683,4
METRROTT0000002269759016,2
METRROTT0000002269752436,3
METRROTT0000002269753297,2
METRROTT0000002269755270,2
METRROTT0000002269755832,2
METRROTT0000002269756020,2
METRROTT0000002269756159,3
METRROTT0000002269757004,2
METRROTT0000002269756751,2
METRROTT0000002269757668,2
METRROTT0000002269758180,3
METRROTT0000002269758754,2
METRROTT0000002269759412,2
METRROTT0000002269762786,2
METRROTT0000002269763542,2
METRROTT0000002269779421,2
METRROTT0000002269763803,2
METRROTT0000002269762217,2
METRROTT0000002269764506,2
METRROTT0000002269764676,3
METRROTT0000002269764810,2
METRROTT0000002269765510,2
METRROTT0000002269765686,2
METRROTT0000002269766057,2
METRROTT0000002269767587,2
METRROTT0000002269767739,2
METRROTT0000002269768423,2
METRROTT0000002269768804,2
METRROTT0000002269768899,2
METRROTT0000002269769983,2
METRROTT0000002269770374,2
METRROTT0000002269771505,2
METRROTT0000002269771826,2
METRROTT0000002269772022,2
METRROTT0000002269774081,2
METRROTT0000002269773500,2
METRROTT0000002269774190,3
METRROTT0000002269774391,2
METRROTT0000002269774806,2
METRROTT0000002269775071,2
METRROTT0000002269775525,2
METRROTT0000002269778361,2
METRROTT0000002269779417,2
METRROTT0000002269781041,2
METRROTT0000002269782039,2
METRROTT0000002269782306,2
METRROTT0000002269782450,2
METRROTT0000002269782701,2
METRROTT0000002269783026,2
METRROTT0000002269783711,2
METRROTT0000002269771772,2
METRROTT0000002269758323,2
METRROTT0000002269771780,2
METRROTT0000002269758263,2
METRROTT0000002269771379,2
METRROTT0000002269814924,2
METRROTT0000002269778411,2
METRROTT0000002269761612,2
METRROTT0000002269762518,2
METRROTT0000002269777343,2
METRROTT0000002269784110,3
METRROTT0000002269772946,2
METRROTT0000002269773494,2
METRROTT0000002269778860,2
METRROTT0000002269778168,2
METRROTT0000002269775084,4
METRROTT0000002269775206,2
METRROTT0000002269763192,2
METRROTT0000002269763336,2
METRROTT0000002269763034,3
METRROTT0000002269752739,3
METRROTT0000002269759843,2
METRROTT0000002269770743,7
METRROTT0000002269769999,2
METRROTT0000002269769696,2
METRROTT0000002269770872,2
METRROTT0000002269781475,2
METRROTT0000002269750386,2
METRROTT0000002269756434,3
METRROTT0000002269759603,3
METRROTT0000002269764721,2
METRROTT0000002269760527,2
METRROTT0000002269757601,2
METRROTT0000002269771208,2
METRROTT0000002269768889,2
METRROTT0000002269774262,2
METRROTT0000002269752640,2
METRROTT0000002269759780,2
METRROTT0000002269760346,2
METRROTT0000002269771326,2
METRROTT0000002269773513,2
METRROTT0000002269814679,2
METRROTT0000002269781863,2
METRROTT0000002269760615,2
METRROTT0000002269777409,2
METRROTT0000002269774516,2
METRROTT0000002269765225,2
METRROTT0000002269751374,3
METRROTT0000002269762042,2
METRROTT0000002269753220,2
METRROTT0000002269755530,2
METRROTT0000002269750899,2
METRROTT0000002269814328,2
METRROTT0000002269750918,2
METRROTT0000002269814656,2
METRROTT0000002269757951,4
METRROTT0000002269769031,3
METRROTT0000002269778154,2
METRROTT0000002285389873,2
METRROTT0000002269760037,2
METRROTT0000002269781314,2
METRROTT0000002269767017,2
METRROTT0000002269763965,3
METRROTT0000002269755786,3
METRROTT0000002269754591,2
METRROTT0000002269752489,2
METRROTT0000002269753772,2
METRROTT0000002269756845,2
METRROTT0000002269754993,2
