ID,nbrs-sommets,Turtle-ID1,degre,x1,y1,Turtle-ID2,degre,x2,y2,Turtle-ID3,degre,x3,y3,Turtle-ID4,degre,x4,y4,Turtle-ID5,degre,x5,y5,Turtle-ID6,degre,x6,y6,Turtle-ID7,degre,x7,y7,Turtle-ID8,degre,x8,y8,Turtle-ID9,degre,x9,y9,Turtle-ID10,degre,x10,y10
METRROTT0000002269764720,2,4828,2,-5.438325903954175,-6.188181218880593,3045,3,-5.4161679259079625,-6.204935662124346
METRROTT0000002269764791,2,3997,2,-10.78197434264922,-6.1204763154307456,3477,3,-10.77845842036879,-6.089852098172407
METRROTT0000002269764065,2,4881,2,-14.55691396453518,-6.607532245051157,4869,3,-14.416172778539385,-6.500142306439097
METRROTT0000002269764328,2,972,3,-15.910937374355308,-6.428160279238957,1193,3,-15.961867633492709,-6.3286118436919
METRROTT0000002269765637,2,4817,3,-14.478764857388189,-5.5496695005054315,4809,2,-14.426861546742881,-5.51087546065182
METRROTT0000002269764145,2,4255,3,-14.86167558556381,-6.5804922550957805,2636,2,-14.843350765555646,-6.450848453914604
METRROTT0000002269761534,2,3980,2,-15.55603485645078,-8.699329323480516,1821,2,-15.550461026686238,-8.732512376177791
METRROTT0000002269761754,2,1883,2,-15.917618839039482,-8.463346909606537,4286,2,-15.938106934444592,-8.536086062633062
METRROTT0000002269762097,2,4890,2,-14.011267895317163,-8.174417562031966,2546,4,-13.977418625372314,-8.197336253383241
METRROTT0000002269775722,2,3486,3,-4.946918230159428,2.9910339520258913,3154,2,-4.978258511730319,3.2925866757891407
METRROTT0000002269762182,2,4889,2,-14.131239722202169,-8.092809508353799,4890,2,-14.011267895317163,-8.174417562031966
METRROTT0000002269762241,2,4489,2,-14.24081061279115,-8.026750573466254,4889,2,-14.131239722202169,-8.092809508353799
METRROTT0000002269762262,3,3536,2,-13.949944225254896,-8.14039544694047,4888,2,-14.040420928838577,-8.117846422917813,4486,2,-14.218894349949073,-8.010082715916797
METRROTT0000002269762524,2,4487,2,-14.473910989312872,-7.838185886961684,1574,3,-14.474395445188891,-7.795378413448679
METRROTT0000002269762608,2,2999,4,-14.781707299328138,-7.737664104117526,4488,2,-14.484314559605785,-7.872344592440967
METRROTT0000002269762733,2,2941,2,-8.405297777450688,-7.661372017987687,3034,2,-8.398553393250067,-7.667503152509848
METRROTT0000002269764066,2,4869,3,-14.416172778539385,-6.500142306439097,4879,2,-14.29778070992566,-6.586431340780035
METRROTT0000002269763005,2,2204,3,-15.147060242326603,-7.349758786285715,4087,3,-15.121695879923088,-7.579998114278834
METRROTT0000002269763952,2,4878,2,-14.916990549220637,-6.569275667971682,4255,3,-14.86167558556381,-6.5804922550957805
METRROTT0000002269763639,2,4112,2,-14.540929206604194,-6.829412046286265,2754,2,-14.52296865341025,-6.847783330192415
METRROTT0000002269765020,2,4419,2,-15.15140665881763,-5.967579954549071,4826,2,-15.218386415081198,-5.92368372193941
METRROTT0000002269763182,2,2897,2,-12.240452665504439,-7.216754464530921,4102,2,-12.211701870941821,-7.225273491790954
METRROTT0000002269763239,2,3715,2,6.447995451065652,-7.357533737163837,4106,3,6.610020510530485,-7.280518079005202
METRROTT0000002269763242,2,2661,2,-9.824395748540134,-7.179655199956777,479,3,-9.833159738295098,-7.278722005305916
METRROTT0000002269763433,2,4434,2,-14.80680217990522,-6.993231193518068,4887,2,-14.836238567145218,-6.97973813149035
METRROTT0000002269763512,2,4433,2,-15.355735852986124,-6.904299336457018,998,3,-15.263646440631748,-6.946188461980775
METRROTT0000002269763499,2,2755,2,-14.28972417784819,-6.928649668664656,1121,3,-14.149863605731218,-6.952978596421088
METRROTT0000002269763530,2,4887,2,-14.836238567145218,-6.97973813149035,4430,3,-14.986587836724475,-6.895678496628541
METRROTT0000002269763520,2,3456,2,-13.782508379017123,-6.912599023482886,2543,2,-13.611246844852198,-6.970875438990362
METRROTT0000002269763732,2,4882,2,-15.031275822661364,-6.73625397292033,4429,4,-15.130487106888005,-6.812223873329559
METRROTT0000002269763539,2,4142,2,-10.575195298817908,-6.925778001743494,1782,2,-10.451054715618982,-6.934252799441172
METRROTT0000002269763585,2,3836,2,-11.174240563195136,-6.883588237391177,3163,2,-11.029221357580562,-6.893612560723772
METRROTT0000002269763608,2,4885,2,-14.897585544143526,-6.841166503301328,4430,3,-14.986587836724475,-6.895678496628541
METRROTT0000002269763657,2,4429,4,-15.130487106888005,-6.812223873329559,3613,2,-15.258592726011786,-6.938773096780965
METRROTT0000002269763680,2,4886,2,-15.34757725912897,-6.793075658822289,4432,2,-15.352481576687557,-6.8653880742278774
METRROTT0000002269763702,2,4429,4,-15.130487106888005,-6.812223873329559,4884,2,-15.202441471041075,-6.77077290719765
METRROTT0000002269763733,2,3695,2,-7.084786727097793,-6.892737225445032,3902,2,-7.145649774476646,-6.799720170778525
METRROTT0000002269767065,2,4787,2,-14.849402853869334,-4.5108221807993605,2925,3,-14.92109569071008,-4.5014064375128156
METRROTT0000002269763762,2,4880,4,-14.720871124721128,-6.71722053083703,4885,2,-14.897585544143526,-6.841166503301328
METRROTT0000002269763763,2,4880,4,-14.720871124721128,-6.71722053083703,4428,2,-14.672308239495516,-6.747437410871208
METRROTT0000002269763764,2,4884,2,-15.202441471041075,-6.77077290719765,4883,2,-15.296554437960756,-6.712021982843215
METRROTT0000002269763795,2,4883,2,-15.296554437960756,-6.712021982843215,4436,3,-15.345549071672531,-6.685116369383662
METRROTT0000002269763809,2,1020,4,-13.85159451577001,-6.907344371607761,4424,2,-14.042078964435209,-6.640418204619884
METRROTT0000002269763895,2,4882,2,-15.031275822661364,-6.73625397292033,4256,4,-14.852340434497894,-6.616191334704645
METRROTT0000002269763896,2,4256,4,-14.852340434497894,-6.616191334704645,4880,4,-14.720871124721128,-6.71722053083703
METRROTT0000002269763903,2,4881,2,-14.55691396453518,-6.607532245051157,4880,4,-14.720871124721128,-6.71722053083703
METRROTT0000002269763909,2,1121,3,-14.149863605731218,-6.952978596421088,4426,3,-14.281745538923678,-6.606444100752221
METRROTT0000002269763910,2,4425,2,-14.694400058256974,-6.527165215680681,4860,2,-14.682126008245318,-6.51980827031411
METRROTT0000002269763935,2,4879,2,-14.29778070992566,-6.586431340780035,4427,2,-14.292570778341561,-6.593653472018238
METRROTT0000002269763977,2,4877,2,-15.000674583784292,-6.549269460701379,4878,2,-14.916990549220637,-6.569275667971682
METRROTT0000002269764023,2,4876,2,-15.123030066834527,-6.523152260211346,4877,2,-15.000674583784292,-6.549269460701379
METRROTT0000002269764046,2,4876,2,-15.123030066834527,-6.523152260211346,4874,2,-15.193836761272197,-6.506011954118676
METRROTT0000002269764063,2,3647,2,7.905094817068763,-6.758303273899028,4875,2,7.593887198229269,-6.686540274032467
METRROTT0000002269764062,2,2808,2,7.1864349628912185,-6.918814866598933,4875,2,7.593887198229269,-6.686540274032467
METRROTT0000002269764074,2,4874,2,-15.193836761272197,-6.506011954118676,4872,2,-15.306152630943151,-6.46948259801018
METRROTT0000002269764079,3,4426,3,-14.281745538923678,-6.606444100752221,4873,2,-14.240311300460283,-6.556243480663211,4423,3,-14.131502689662579,-6.4991322434851915
METRROTT0000002269764118,2,4870,2,-15.407123033307004,-6.461488777453571,4871,2,-15.349738805972791,-6.461675120539223
METRROTT0000002269764119,2,4872,2,-15.306152630943151,-6.46948259801018,4871,2,-15.349738805972791,-6.461675120539223
METRROTT0000002269764154,2,4864,2,-15.414022745420874,-6.4404455700260765,4870,2,-15.407123033307004,-6.461488777453571
METRROTT0000002269764161,2,4869,3,-14.416172778539385,-6.500142306439097,4859,3,-14.336286726758916,-6.445557997113509
METRROTT0000002269764167,2,4866,2,-15.63427991336045,-6.429282151744344,3217,2,-15.552103451884252,-6.523283533578826
METRROTT0000002269764203,2,4867,2,-13.965008265519469,-6.422605661267935,4435,2,-13.836089653513802,-6.541015382062447
METRROTT0000002269764228,2,4423,3,-14.131502689662579,-6.4991322434851915,4868,2,-13.983365618472233,-6.405335455187338
METRROTT0000002269764229,2,4868,2,-13.983365618472233,-6.405335455187338,4867,2,-13.965008265519469,-6.422605661267935
METRROTT0000002269764249,2,4865,2,-15.657145226867142,-6.383532854930101,4866,2,-15.63427991336045,-6.429282151744344
METRROTT0000002269764296,2,4865,2,-15.657145226867142,-6.383532854930101,4858,4,-15.679309596467462,-6.341655351284824
METRROTT0000002269764313,2,4863,2,-15.419805696099237,-6.346230886922828,4864,2,-15.414022745420874,-6.4404455700260765
METRROTT0000002269764314,2,4858,4,-15.679309596467462,-6.341655351284824,972,3,-15.910937374355308,-6.428160279238957
METRROTT0000002269764325,2,2635,2,-14.842485182570922,-6.443951624816285,2246,2,-14.801381164413154,-6.340726289967303
METRROTT0000002269764372,2,4861,2,-15.433275822839542,-6.307460954869753,4863,2,-15.419805696099237,-6.346230886922828
METRROTT0000002269764398,3,4858,4,-15.679309596467462,-6.341655351284824,4862,2,-15.495106841055613,-6.299782810589,4861,2,-15.433275822839542,-6.307460954869753
METRROTT0000002269764401,2,4860,2,-14.682126008245318,-6.51980827031411,4853,4,-14.409010577196597,-6.305512477068651
METRROTT0000002269764378,2,4440,2,-4.288562483800399,-6.397193653836012,2870,2,-3.775075333931109,-6.537927049173406
METRROTT0000002269764402,2,4859,3,-14.336286726758916,-6.445557997113509,4853,4,-14.409010577196597,-6.305512477068651
METRROTT0000002269764411,2,2245,3,-14.79700260598728,-6.327782471579656,4855,2,-14.779327783220793,-6.265514686907578
METRROTT0000002269764421,2,4857,3,-14.074425619503275,-6.296345914216344,4859,3,-14.336286726758916,-6.445557997113509
METRROTT0000002269764425,2,4851,3,6.163228043480241,-6.466109571426555,3498,3,6.324452326626497,-6.530200826254686
METRROTT0000002269764436,2,4852,2,-15.697725664529393,-6.278268117540293,4858,4,-15.679309596467462,-6.341655351284824
METRROTT0000002269764437,2,1193,3,-15.961867633492709,-6.3286118436919,4422,2,-15.83830194194294,-6.275479861599406
METRROTT0000002269764443,2,2768,2,-5.9768279492967835,-6.354348170210143,2861,2,-5.937799195039936,-6.481980716533831
METRROTT0000002269764620,2,4849,2,-15.623937308532595,-6.174752585007138,4421,3,-15.715432370285846,-6.218200429630801
METRROTT0000002269764466,2,319,3,-9.137415678650036,-6.311288484284108,2706,2,-9.209236102098288,-6.310696278460877
METRROTT0000002269764484,2,4850,3,-14.37820765424743,-6.254673352284311,4853,4,-14.409010577196597,-6.305512477068651
METRROTT0000002269764485,2,4857,3,-14.074425619503275,-6.296345914216344,4850,3,-14.37820765424743,-6.254673352284311
METRROTT0000002269764521,2,4042,2,-14.017219242889773,-6.233846377272106,4857,3,-14.074425619503275,-6.296345914216344
METRROTT0000002269764522,3,4836,4,-14.538577441929295,-6.229074962299538,4856,2,-14.652833972252129,-6.344135642197936,2245,3,-14.79700260598728,-6.327782471579656
METRROTT0000002269764621,3,4855,2,-14.779327783220793,-6.265514686907578,4854,2,-14.76718816158048,-6.192432224497888,4845,2,-14.78867107478582,-6.180660272366724
METRROTT0000002269764523,2,4853,4,-14.409010577196597,-6.305512477068651,4836,4,-14.538577441929295,-6.229074962299538
METRROTT0000002269764525,2,4852,2,-15.697725664529393,-6.278268117540293,4421,3,-15.715432370285846,-6.218200429630801
METRROTT0000002269764538,2,3077,2,-11.597223407806515,-6.245252418647996,4287,2,-11.293899713540439,-6.267063575096764
METRROTT0000002269764575,2,4355,3,6.225982981248332,-6.3711061282565815,4851,3,6.163228043480241,-6.466109571426555
METRROTT0000002269764569,2,927,2,-13.294055400551326,-6.214029862923401,2348,2,-13.070948287735773,-6.237658789473948
METRROTT0000002269764604,2,4829,2,-14.349869961742634,-6.1911112665995605,4850,3,-14.37820765424743,-6.254673352284311
METRROTT0000002269764602,2,3557,2,6.006571969348369,-6.539860438404553,2460,3,5.855593889626932,-6.361255297663102
METRROTT0000002269764955,2,4821,2,-14.343322258104692,-5.962233351217929,4831,3,-14.343525357782307,-5.975487058270557
METRROTT0000002269764663,2,4846,2,-15.568018340918476,-6.146483002447744,4849,2,-15.623937308532595,-6.174752585007138
METRROTT0000002269764673,2,3678,3,-4.4883686846757795,-6.271248064422506,4848,2,-4.5469825505503145,-6.228781131153771
METRROTT0000002269764675,3,2460,3,5.855593889626932,-6.361255297663102,4847,2,6.051668512436089,-6.317119183543757,4355,3,6.225982981248332,-6.3711061282565815
METRROTT0000002269764683,2,4846,2,-15.568018340918476,-6.146483002447744,4841,2,-15.5415746062271,-6.132059883457991
METRROTT0000002269764692,2,201,3,-5.0084807756393355,-6.211935717974585,4439,2,-4.34115424084257,-6.3823923197782255
METRROTT0000002269764716,2,4843,3,-5.0705562837936595,-6.195951538663873,201,3,-5.0084807756393355,-6.211935717974585
METRROTT0000002269764717,2,4843,3,-5.0705562837936595,-6.195951538663873,3678,3,-4.4883686846757795,-6.271248064422506
METRROTT0000002269764728,2,4845,2,-14.78867107478582,-6.180660272366724,4842,3,-14.734321013162187,-6.105985704239614
METRROTT0000002269764729,2,4836,4,-14.538577441929295,-6.229074962299538,4842,3,-14.734321013162187,-6.105985704239614
METRROTT0000002269764751,2,4844,2,-5.18525126881398,-6.166824169698697,4843,3,-5.0705562837936595,-6.195951538663873
METRROTT0000002269764756,2,4833,2,-14.763661661759931,-6.086141817309846,4842,3,-14.734321013162187,-6.105985704239614
METRROTT0000002269764760,2,4841,2,-15.5415746062271,-6.132059883457991,4832,2,-15.43957403457479,-6.072680278820674
METRROTT0000002269764735,2,3979,2,-12.276458842363859,-6.176745054551233,3930,2,-12.360719138054668,-6.1202752656664545
METRROTT0000002269764786,2,3471,3,-9.426799164348601,-6.102616525632564,3766,3,-9.57108871955848,-6.118549713977613
METRROTT0000002269764978,3,4840,2,-4.751832170382866,-6.085120944545753,4839,2,-4.854114140876458,-6.064104905934837,1952,4,-4.8589261619219375,-6.032030705900509
METRROTT0000002269764849,4,4047,2,-7.26554869887993,-6.086523911467665,4838,2,-7.391096093624899,-6.118896385303575,4837,2,-7.540419373147077,-6.2132067282377506,3467,3,-7.705351318535842,-6.236692940748217
METRROTT0000002269764864,2,4836,4,-14.538577441929295,-6.229074962299538,4834,2,-14.440644391881557,-6.013639050053377
METRROTT0000002269764886,2,3044,3,-5.5596166969761,-6.071459145505412,4835,2,-5.381311149068795,-6.1157530724357745
METRROTT0000002269764899,2,4834,2,-14.440644391881557,-6.013639050053377,4823,3,-14.440331393128346,-5.993206252345849
METRROTT0000002269764906,2,4420,2,-15.015936554363488,-6.0559373154070695,4361,4,-14.91862901110372,-5.9805045256724085
METRROTT0000002269764907,2,4361,4,-14.91862901110372,-5.9805045256724085,4833,2,-14.763661661759931,-6.086141817309846
METRROTT0000002269764926,2,4832,2,-15.43957403457479,-6.072680278820674,4827,2,-15.27836819055009,-5.969041473323841
METRROTT0000002269764927,2,4823,3,-14.440331393128346,-5.993206252345849,4831,3,-14.343525357782307,-5.975487058270557
METRROTT0000002269764928,3,4831,3,-14.343525357782307,-5.975487058270557,4830,2,-14.32026003066417,-6.094144969805727,4829,2,-14.349869961742634,-6.1911112665995605
METRROTT0000002269764982,2,1088,2,-14.895330123149606,-5.948106569247722,4361,4,-14.91862901110372,-5.9805045256724085
METRROTT0000002269765003,2,4824,3,-5.869104707724264,-6.007016611792003,4828,2,-5.438325903954175,-6.188181218880593
METRROTT0000002269765004,2,4824,3,-5.869104707724264,-6.007016611792003,3044,3,-5.5596166969761,-6.071459145505412
METRROTT0000002269765019,2,4827,2,-15.27836819055009,-5.969041473323841,4826,2,-15.218386415081198,-5.92368372193941
METRROTT0000002269765079,2,1526,3,-6.7715462903445784,-5.994527540149305,1879,4,-6.472764891532432,-5.966913200891106
METRROTT0000002269765054,2,1951,2,-4.618659255339321,-6.003666804084365,3029,2,-4.401892362126024,-5.995266756378779
METRROTT0000002269765088,3,1879,4,-6.472764891532432,-5.966913200891106,4825,2,-6.198380861034179,-5.968094365093042,4824,3,-5.869104707724264,-6.007016611792003
METRROTT0000002269765246,3,4823,3,-14.440331393128346,-5.993206252345849,4822,2,-14.455879627513092,-5.891732309404125,1030,2,-14.56475142251672,-5.803863785228929
METRROTT0000002269765290,2,1374,3,-10.943685838065301,-5.789699894476003,1663,4,-10.893658119988281,-5.896705083205844
METRROTT0000002269765322,2,3897,2,6.629671706267612,-5.929460563594229,3498,3,6.324452326626497,-6.530200826254686
METRROTT0000002269765448,2,4811,4,-14.330729760015462,-5.661328213973355,4821,2,-14.343322258104692,-5.962233351217929
METRROTT0000002269765473,2,4811,4,-14.330729760015462,-5.661328213973355,4820,2,-14.165493230769002,-5.642506307920299
METRROTT0000002269765477,2,4820,2,-14.165493230769002,-5.642506307920299,3655,2,-14.076872906732122,-5.638253103764846
METRROTT0000002269765531,3,1110,3,-14.498269078838323,-5.582374040647393,4819,2,-14.380102378087072,-5.658995718368504,4811,4,-14.330729760015462,-5.661328213973355
METRROTT0000002269765581,2,4817,3,-14.478764857388189,-5.5496695005054315,1110,3,-14.498269078838323,-5.582374040647393
METRROTT0000002269765604,2,4816,2,-14.753252897405817,-5.530053401835636,3406,2,-14.813727466713667,-5.65714777027637
METRROTT0000002269765700,2,4364,2,-15.23046318176721,-5.6443955189690636,4818,2,-15.210397324599256,-5.450421574617394
METRROTT0000002269765662,2,4817,3,-14.478764857388189,-5.5496695005054315,4815,2,-14.583932135394175,-5.4927601264552885
METRROTT0000002269765690,2,2924,2,-2.130380523364489,-5.574484281131601,2700,3,-1.7776850758780276,-5.574983325300067
METRROTT0000002269765681,2,3453,2,-1.2130778973517509,-5.585844097159651,3028,2,-0.772141094090758,-5.605881084430823
METRROTT0000002269765708,2,4816,2,-14.753252897405817,-5.530053401835636,4803,4,-14.680549758777813,-5.4483470668663605
METRROTT0000002269765709,2,4803,4,-14.680549758777813,-5.4483470668663605,4815,2,-14.583932135394175,-5.4927601264552885
METRROTT0000002269765727,2,4814,2,-15.210245484716161,-5.440481278750602,4813,2,-15.211216840520068,-5.429427311570152
METRROTT0000002269765733,2,2157,2,-0.3006215477314809,-5.6148618349210615,4311,2,0.26247410763999923,-5.554486679777704
METRROTT0000002269765783,2,4417,3,-15.192503346418468,-5.3986490492542245,4813,2,-15.211216840520068,-5.429427311570152
METRROTT0000002269765784,2,4417,3,-15.192503346418468,-5.3986490492542245,4812,2,-15.083487391063263,-5.402842253479832
METRROTT0000002269766032,2,4804,2,-14.688730237222305,-5.2378520231403405,4416,4,-14.852370070291427,-5.375711602296261
METRROTT0000002269765827,2,4812,2,-15.083487391063263,-5.402842253479832,4416,4,-14.852370070291427,-5.375711602296261
METRROTT0000002269765829,2,4803,4,-14.680549758777813,-5.4483470668663605,4416,4,-14.852370070291427,-5.375711602296261
METRROTT0000002269765838,2,4810,2,-14.302695518404615,-5.369660883340364,4811,4,-14.330729760015462,-5.661328213973355
METRROTT0000002269765906,2,4797,2,-14.296740372069628,-5.328286041718389,4810,2,-14.302695518404615,-5.369660883340364
METRROTT0000002269765907,2,4809,2,-14.426861546742881,-5.51087546065182,4805,2,-14.356395734638326,-5.327251082474794
METRROTT0000002269765952,2,4806,2,-15.130451143976307,-5.292554324025506,4418,2,-15.179620908183985,-5.376384521297957
METRROTT0000002269766151,2,4800,3,-15.070053793656355,-5.145575608337629,4808,2,-14.987667724733738,-5.176341162224514
METRROTT0000002269766109,2,4808,2,-14.987667724733738,-5.176341162224514,4414,2,-14.932107645103613,-5.196672676656688
METRROTT0000002269766119,2,4807,2,-15.078355104337843,-5.166496300766161,4806,2,-15.130451143976307,-5.292554324025506
